"date","prices","vwretd_quarterly","vwretx_quarterly","dividends_quarterly","smoothed_dividends","t30ret","cpiret","exp_inflation_quarterly","real_rf"
1974-03-29,6.57187920329669,-0.0278281214289773,-0.0362515291352384,0.058498473711837,0.239685831238361,0.017875,0.034633,0.0146616374062181,0.00321336259378187
1974-06-28,6.01506290366778,-0.0755341613537713,-0.0847271050492828,0.0613614731659345,0.244347531535548,0.022239,0.025104,0.0208962778334753,0.00134272216652472
1974-09-30,4.44215071335004,-0.252154278016582,-0.261495551336401,0.0631723247691725,0.250915179964349,0.020835,0.032653,0.0161469062904796,0.00468809370952044
1974-12-31,4.79641069232488,0.0946554470680736,0.0797496532276984,0.067893251307178,0.250925522954122,0.017502,0.025692,0.0199094213264828,-0.00240742132648278
1975-03-31,5.82632592437907,0.228211331856629,0.214726239707173,0.0627974936038062,0.255224542846091,0.013789,0.015416,0.0164399727683137,-0.0026509727683137
1975-06-30,6.65788654625016,0.154134624698095,0.142724700379632,0.0634343899295502,0.257297459609707,0.013552,0.017078,0.0113182871794981,0.00223371282050191
1975-09-30,5.86535559934933,-0.109806463248152,-0.119036415143961,0.0633135980074081,0.257438732847942,0.015278,0.018657,0.0121466485505191,0.00313135144948094
1975-12-31,6.30084999097203,0.0853944735943342,0.0742485914530078,0.0654648291127516,0.255010310653516,0.014363,0.016484,0.0129336416942267,0.00142935830577328
1976-03-31,7.1803408588882,0.150046476604955,0.13958289265358,0.0643117233522969,0.256524540402007,0.012247,0.007207,0.0118505915984213,0.000396408401578684
1976-06-30,7.29175121490284,0.0255352060976548,0.0155160260778895,0.0695059057296674,0.262596056202124,0.013066,0.016101,0.00722681997449738,0.00583918002550262
1976-09-30,7.35717629604562,0.0186693719068127,0.00897247851916072,0.0693074502570658,0.268589908451782,0.013116,0.014085,0.0116596996579273,0.00145630034207269
1976-12-31,7.50541656653781,0.0314023447582326,0.0201490714001062,0.0791652666947922,0.282290346033822,0.01216,0.010416,0.0106549003053531,0.00150509969464687
1977-03-31,6.86058659665146,-0.0762109378326286,-0.0859152805403584,0.0737544952198283,0.291733117901354,0.010901,0.022337,0.0088262252931534,0.0020747747068466
